player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Precious Achiuwa,achiupr01,2023,RS,TOR,2328,1140,-2.436129021177106,.6079374490540319,-1.828191572123074,1.591780559446366,-3.754012269580847,-2.162231710134481,-1.7641651209249,-.2814968468561967,-2.045661967781097,.4057788631663307,.4057788631663307,0,-1.852021105835736,-.1798316471675078,-2.031852753003244,-.9569162542502759
Steven Adams,adamsst01,2023,RS,MEM,2391,1133,-.5376522153106564,4.172440344820139,3.634788129509482,4.198926269261927,.1823935418529523,4.381319811114879,.418195848569209,3.548487667624703,3.966683516193912,3.891773376456286,3.891773376456286,0,.0274892752876919,3.566269939806969,3.593759215094661,.237869923336903
Bam Adebayo,adebaba01,2023,PO,MIA,1356,681,-1.448496010678585,1.726345628865289,.2778496181867045,2.18580596303886,3.634212932435491,5.820018895474351,-.8482009804412292,2.188222770511841,1.340021790070612,1.454253518180957,0,1.454253518180957,.5300915491165354,1.766326449108025,2.296417998224561,-.7632543883873321
Bam Adebayo,adebaba01,2023,RS,MIA,5252,2598,-1.859812468426963,2.662850550208505,.8030380817815419,1.907531365317404,2.212283462177644,4.119814827495047,-1.153109724809513,2.717973905378942,1.564864180569429,5.69373613673583,5.69373613673583,0,-.9582551872360073,2.655092902775413,1.696837715539406,-.4520412282620656
Ochai Agbaji,agbajoc01,2023,RS,UTA,2604,1209,-1.32698573502482,-2.197243847567317,-3.524229582592138,.6351257769890192,-.5678432760260025,.0672825009630167,-1.013782112424333,-1.963596813235291,-2.977378925659623,-.140554338436561,-.140554338436561,0,-1.153183797907933,-2.503939646336949,-3.657123444244882,.2157406940010553
Santi Aldama,aldamsa01,2023,PO,MEM,216,101,1.166551858123189,-4.881848815853596,-3.715296957730407,3.709106715675152,-11.29542746001411,-7.586320744338955,1.868175129014578,-6.536371373743389,-4.668196244728811,-.1015251273423555,0,-.1015251273423555,.5546756639968434,-7.734058452297313,-7.17938278830047,-.4049226344141152
Santi Aldama,aldamsa01,2023,RS,MEM,3608,1682,-1.15392355291683,-.1401618713841126,-1.294085424300943,-.402455248830867,-.7415730355314618,-1.144028284362329,-1.073532374900947,-.325179828684784,-1.398712203585731,1.159442149795707,1.159442149795707,0,-1.352706400483112,.2856408772542686,-1.067065523228843,-.0151556215671962
Nickeil Alexander-Walker,alexani01,2023,PO,MIN,292,148,.0203954323435896,9.066802731457759,9.087198163801348,1.558876351116282,13.25309920422361,14.8119755553399,.3783338022402511,10.55879623123692,10.93713003347717,1.060769281676053,0,1.060769281676053,-1.070658105628097,12.32615724941881,11.25549914379071,-.4753324094387197
Nickeil Alexander-Walker,alexani01,2023,RS,UTA,1122,528,.2951717829685266,4.078492311573412,4.373664094541938,-2.343962561097574,1.787390995522671,-.5565715655749035,-.2529524141792774,3.882273420007897,3.629321005828619,1.734602244013664,1.734602244013664,0,.6840961416404765,2.873251849832613,3.557347991473089,.9459097094811406
Nickeil Alexander-Walker,alexani01,2023,RS,MIN,771,356,-.6613198048996577,2.276818616824465,1.615498811924807,-.6696592280027559,-1.170970810103376,-1.840630038106132,-.6933153578031763,1.681000263012043,.987684905208867,.6791409284910047,.6791409284910047,0,-.9806499811589526,.7821748428588725,-.1984751383000801,.0387651504628165
